"","Variable_1","Variable_2","Variable_3","year","count_1","count_2","Number","Rate","upper_ci","lower_ci"
"798","down","small","Location_18","2012",0,0,460.98385985475,2.30491929927375,2.7659031591285,1.843935439419
"799","down","small","Location_19","2012",0,0,907.833575960249,4.53916787980124,5.44700145576149,3.63133430384099
"800","down","small","Location_20","2012",0,0,1051.51447423268,5.25757237116341,6.30908684539609,4.20605789693072
"801","down","medium","Location_1","2012",0,0,724.866472322028,3.62433236161014,4.34919883393217,2.89946588928811
"802","down","medium","Location_2","2012",0,0,351.410978406202,1.75705489203101,2.10846587043721,1.40564391362481
"803","down","medium","Location_3","2012",0,0,286.085255621001,1.43042627810501,1.71651153372601,1.144341022484
"804","down","medium","Location_4","2012",0,0,996.376865226775,4.98188432613388,5.97826119136065,3.9855074609071
"805","down","medium","Location_5","2012",0,0,197.12477189023,0.985623859451152,1.18274863134138,0.788499087560922
"806","down","medium","Location_6","2012",0,0,416.715341825038,2.08357670912519,2.50029205095023,1.66686136730015
"807","down","medium","Location_7","2012",0,0,360.56454845937,1.80282274229685,2.16338729075622,1.44225819383748
"808","down","medium","Location_8","2012",0,0,484.688301838469,2.42344150919234,2.90812981103081,1.93875320735388
"809","down","medium","Location_9","2012",0,0,276.899114539847,1.38449557269923,1.66139468723908,1.10759645815939
"810","down","medium","Location_10","2012",0,0,918.509282222949,4.59254641111475,5.51105569333769,3.6740371288918
"811","down","medium","Location_11","2012",0,0,653.737104882021,3.2686855244101,3.92242262929212,2.61494841952808
"812","down","medium","Location_12","2012",0,0,470.559430373833,2.35279715186916,2.823356582243,1.88223772149533
"813","down","medium","Location_13","2012",0,0,1024.106909642,5.12053454820998,6.14464145785198,4.09642763856798
"814","down","medium","Location_14","2012",0,0,351.636092339177,1.75818046169588,2.10981655403506,1.40654436935671
"815","down","medium","Location_15","2012",0,0,981.400275274646,4.90700137637323,5.88840165164787,3.92560110109858
"816","down","medium","Location_16","2012",0,0,944.315903328825,4.72157951664412,5.66589541997295,3.7772636133153
"817","down","medium","Location_17","2012",0,0,281.684217911679,1.4084210895584,1.69010530747008,1.12673687164672
"818","down","medium","Location_18","2012",0,0,882.482495317236,4.41241247658618,5.29489497190341,3.52992998126894
"819","down","medium","Location_19","2012",0,0,791.228485538159,3.95614242769079,4.74737091322895,3.16491394215263
"820","down","medium","Location_20","2012",0,0,879.326597342733,4.39663298671367,5.2759595840564,3.51730638937093
"821","down","large","Location_1","2012",0,0,841.823009713553,4.20911504856776,5.05093805828132,3.36729203885421
"822","down","large","Location_2","2012",0,0,549.770073117688,2.74885036558844,3.29862043870613,2.19908029247075
"823","down","large","Location_3","2012",0,0,302.5132974796,1.512566487398,1.8150797848776,1.2100531899184
"824","down","large","Location_4","2012",0,0,892.608705926687,4.46304352963343,5.35565223556012,3.57043482370675
"825","down","large","Location_5","2012",0,0,879.860006894451,4.39930003447225,5.2791600413667,3.5194400275778
"826","down","large","Location_6","2012",0,0,522.84591888776,2.6142295944388,3.13707551332656,2.09138367555104
"827","down","large","Location_7","2012",0,0,935.524726808071,4.67762363404036,5.61314836084843,3.74209890723228
"828","down","large","Location_8","2012",0,0,602.976629759651,3.01488314879825,3.6178597785579,2.4119065190386
"829","down","large","Location_9","2012",0,0,1063.2522356254,5.31626117812702,6.37951341375243,4.25300894250162
"830","down","large","Location_10","2012",0,0,336.684744607192,1.68342372303596,2.02010846764315,1.34673897842877
"831","down","large","Location_11","2012",0,0,1032.79212562134,5.16396062810672,6.19675275372807,4.13116850248538
"832","down","large","Location_12","2012",0,0,1059.69694620231,5.29848473101156,6.35818167721387,4.23878778480925
"833","down","large","Location_13","2012",0,0,478.670522614848,2.39335261307424,2.87202313568909,1.91468209045939
"834","down","large","Location_14","2012",0,0,420.271165126469,2.10135582563235,2.52162699075881,1.68108466050588
"835","down","large","Location_15","2012",0,0,555.036680470221,2.7751834023511,3.33022008282132,2.22014672188088
"836","down","large","Location_16","2012",0,0,482.902804526966,2.41451402263483,2.8974168271618,1.93161121810786
"837","down","large","Location_17","2012",0,0,845.590349524282,4.22795174762141,5.07354209714569,3.38236139809713
"838","down","large","Location_18","2012",0,0,458.190042893402,2.29095021446701,2.74914025736041,1.83276017157361
"839","down","large","Location_19","2012",0,0,389.582894032355,1.94791447016178,2.33749736419413,1.55833157612942
"840","down","large","Location_20","2012",0,0,958.614838195499,4.79307419097749,5.75168902917299,3.834459352782
"841","middle","small","Location_1","2012",0,0,596.186435674317,2.98093217837159,3.5771186140459,2.38474574269727
"842","middle","small","Location_2","2012",0,0,574.22003649408,2.8711001824704,3.44532021896448,2.29688014597632
"843","middle","small","Location_3","2012",0,0,199.422329619993,0.997111648099963,1.19653397771996,0.79768931847997
"844","middle","small","Location_4","2012",0,0,826.107432732824,4.13053716366412,4.95664459639694,3.3044297309313
"845","middle","small","Location_5","2012",0,0,384.930463600904,1.92465231800452,2.30958278160542,1.53972185440362
"846","middle","small","Location_6","2012",0,0,259.471896828618,1.29735948414309,1.55683138097171,1.03788758731447
"847","middle","small","Location_7","2012",0,0,443.651487051975,2.21825743525988,2.66190892231185,1.7746059482079
"848","middle","small","Location_8","2012",0,0,504.23715487821,2.52118577439105,3.02542292926926,2.01694861951284
"849","middle","small","Location_9","2012",0,0,668.718750400003,3.34359375200002,4.01231250240002,2.67487500160001
"850","middle","small","Location_10","2012",0,0,439.547192498576,2.19773596249288,2.63728315499146,1.7581887699943
"851","middle","small","Location_11","2012",0,0,874.411161048338,4.37205580524169,5.24646696629003,3.49764464419335
"852","middle","small","Location_12","2012",0,0,327.180842119269,1.63590421059635,1.96308505271561,1.30872336847708
"853","middle","small","Location_13","2012",0,0,241.197865030263,1.20598932515131,1.44718719018158,0.964791460121051
"854","middle","small","Location_14","2012",0,0,415.081574786454,2.07540787393227,2.49048944871873,1.66032629914582
"855","middle","small","Location_15","2012",0,0,382.241079628002,1.91120539814001,2.29344647776801,1.52896431851201
"856","middle","small","Location_16","2012",0,0,361.964365027379,1.8098218251369,2.17178619016428,1.44785746010952
"857","middle","small","Location_17","2012",0,0,874.061246213969,4.37030623106984,5.24436747728381,3.49624498485588
"858","middle","small","Location_18","2012",0,0,770.940491920337,3.85470245960169,4.62564295152202,3.08376196768135
"859","middle","small","Location_19","2012",0,0,654.970263929572,3.27485131964786,3.92982158357743,2.61988105571829
"860","middle","small","Location_20","2012",0,0,361.099300100468,1.80549650050234,2.16659580060281,1.44439720040187
"861","middle","medium","Location_1","2012",0,0,813.093835581094,4.06546917790547,4.87856301348656,3.25237534232438
"862","middle","medium","Location_2","2012",0,0,783.558459721971,3.91779229860986,4.70135075833183,3.13423383888789
"863","middle","medium","Location_3","2012",0,0,387.723014133517,1.93861507066758,2.3263380848011,1.55089205653407
"864","middle","medium","Location_4","2012",0,0,662.707581906579,3.3135379095329,3.97624549143948,2.65083032762632
"865","middle","medium","Location_5","2012",0,0,207.817167933099,1.03908583966549,1.24690300759859,0.831268671732396
"866","middle","medium","Location_6","2012",0,0,457.641634519678,2.28820817259839,2.74584980711807,1.83056653807871
"867","middle","medium","Location_7","2012",0,0,476.080791857094,2.38040395928547,2.85648475114256,1.90432316742837
"868","middle","medium","Location_8","2012",0,0,499.937497971114,2.49968748985557,2.99962498782668,1.99974999188446
"869","middle","medium","Location_9","2012",0,0,330.494305477478,1.65247152738739,1.98296583286487,1.32197722190991
"870","middle","medium","Location_10","2012",0,0,297.293951977044,1.48646975988522,1.78376371186227,1.18917580790818
"871","middle","medium","Location_11","2012",0,0,763.572116193827,3.81786058096914,4.58143269716296,3.05428846477531
"872","middle","medium","Location_12","2012",0,0,451.966021207627,2.25983010603813,2.71179612724576,1.80786408483051
"873","middle","medium","Location_13","2012",0,0,991.604264078196,4.95802132039098,5.94962558446918,3.96641705631278
"874","middle","medium","Location_14","2012",0,0,535.866924992297,2.67933462496148,3.21520154995378,2.14346769996919
"875","middle","medium","Location_15","2012",0,0,1087.28718470549,5.43643592352746,6.52372310823295,4.34914873882197
"876","middle","medium","Location_16","2012",0,0,187.154412474483,0.935772062372416,1.1229264748469,0.748617649897933
"877","middle","medium","Location_17","2012",0,0,1008.50516561186,5.0425258280593,6.05103099367116,4.03402066244744
"878","middle","medium","Location_18","2012",0,0,269.82086579781,1.34910432898905,1.61892519478686,1.07928346319124
"879","middle","medium","Location_19","2012",0,0,380.426613837481,1.9021330691874,2.28255968302488,1.52170645534992
"880","middle","medium","Location_20","2012",0,0,811.182425313164,4.05591212656582,4.86709455187898,3.24472970125265
"881","middle","large","Location_1","2012",0,0,737.297367311548,3.68648683655774,4.42378420386929,2.94918946924619
"882","middle","large","Location_2","2012",0,0,1002.40992083913,5.01204960419564,6.01445952503476,4.00963968335651
"883","middle","large","Location_3","2012",0,0,933.368658768013,4.66684329384007,5.60021195260808,3.73347463507205
"884","middle","large","Location_4","2012",0,0,353.236720894929,1.76618360447465,2.11942032536957,1.41294688357972
"885","middle","large","Location_5","2012",0,0,822.356900000013,4.11178450000007,4.93414140000008,3.28942760000005
"886","middle","large","Location_6","2012",0,0,867.481976128183,4.33740988064092,5.2048918567691,3.46992790451273
"887","middle","large","Location_7","2012",0,0,929.470824382734,4.64735412191367,5.5768249462964,3.71788329753093
"888","middle","large","Location_8","2012",0,0,737.801115354523,3.68900557677262,4.42680669212714,2.95120446141809
"889","middle","large","Location_9","2012",0,0,654.925545959268,3.27462772979634,3.92955327575561,2.61970218383707
"890","middle","large","Location_10","2012",0,0,283.760302541777,1.41880151270889,1.70256181525066,1.13504121016711
"891","middle","large","Location_11","2012",0,0,647.538241171278,3.23769120585639,3.88522944702767,2.59015296468511
"892","middle","large","Location_12","2012",0,0,785.918938715477,3.92959469357738,4.71551363229286,3.14367575486191
"893","middle","large","Location_13","2012",0,0,480.168692951556,2.40084346475778,2.88101215770934,1.92067477180623
"894","middle","large","Location_14","2012",0,0,592.67152633518,2.9633576316759,3.55602915801108,2.37068610534072
"895","middle","large","Location_15","2012",0,0,657.73343278328,3.2886671639164,3.94640059669968,2.63093373113312
"896","middle","large","Location_16","2012",0,0,358.358866663184,1.79179433331592,2.1501531999791,1.43343546665274
"897","middle","large","Location_17","2012",0,0,203.836460448802,1.01918230224401,1.22301876269281,0.815345841795206
"898","middle","large","Location_18","2012",0,0,1000.69117830368,5.00345589151839,6.00414706982207,4.00276471321471
"899","middle","large","Location_19","2012",0,0,1018.19328195648,5.09096640978241,6.1091596917389,4.07277312782593
"900","middle","large","Location_20","2012",0,0,944.467569955159,4.7223378497758,5.66680541973095,3.77787027982064
"901","left","small","Location_1","2013",0,0,857.821096223779,4.2891054811189,5.14692657734267,3.43128438489512
"902","left","small","Location_2","2013",0,0,558.39641217608,2.7919820608804,3.35037847305648,2.23358564870432
"903","left","small","Location_3","2013",0,0,572.654441650957,2.86327220825478,3.43592664990574,2.29061776660383
"904","left","small","Location_4","2013",0,0,687.870374205522,3.43935187102761,4.12722224523313,2.75148149682209
"905","left","small","Location_5","2013",0,0,901.354743610136,4.50677371805068,5.40812846166082,3.60541897444054
"906","left","small","Location_6","2013",0,0,313.014898449183,1.56507449224591,1.8780893906951,1.25205959379673
"907","left","small","Location_7","2013",0,0,498.548937938176,2.49274468969088,2.99129362762906,1.9941957517527
"908","left","small","Location_8","2013",0,0,673.96955434233,3.36984777171165,4.04381732605398,2.69587821736932
"909","left","small","Location_9","2013",0,0,207.390573178418,1.03695286589209,1.24434343907051,0.829562292713672
"910","left","small","Location_10","2013",0,0,492.961539328098,2.46480769664049,2.95776923596859,1.97184615731239
"911","left","small","Location_11","2013",0,0,928.781051328406,4.64390525664203,5.57268630797043,3.71512420531362
"912","left","small","Location_12","2013",0,0,880.388646875508,4.40194323437754,5.28233188125305,3.52155458750203
"913","left","small","Location_13","2013",0,0,1094.07679429278,5.47038397146389,6.56446076575667,4.37630717717111
"914","left","small","Location_14","2013",0,0,774.453769158572,3.87226884579286,4.64672261495143,3.09781507663429
"915","left","small","Location_15","2013",0,0,538.369825761765,2.69184912880883,3.23021895457059,2.15347930304706
"916","left","small","Location_16","2013",0,0,938.475849688984,4.69237924844492,5.63085509813391,3.75390339875594
"917","left","small","Location_17","2013",0,0,1173.88431963045,5.86942159815226,7.04330591778271,4.69553727852181
"918","left","small","Location_18","2013",0,0,1164.47014349978,5.82235071749892,6.98682086099871,4.65788057399914
